LNR0:	16
15	17
5188	19
3091	15
2583	19
3167	16
6677	14
56	12
74	16
805	14
214	17
3	17
17904	16
3153	12
200	12
75	17
3470	17
26309	14
21	15
557	18
722	17
30454	13
3599	19
1188	16
4135	18
8662	16
4544	21
8749	16
3396	14
5169	12
4736	15
6760	12
247	15
587	17
18968	14
10089	13
280	19
1639	13
382	14
10895	17
19061	12
1379	11
24816	13
963	12
5104	16
11595	11
7775	13
1182	18
13787	20
7464	13
4642	15
1037	22
202	14
14268	19
1832	17
19141	10
2996	12
1554	22
220	11
26500	13
270	12
29983	15
291	18
306	15
2535	13
1458	21
8995	19
454	25
16994	15
7984	14
16437	14
3236	16
15055	12
3379	16
11380	14
594	8
109	14
31090	14
14370	14
826	17
11996	12
3928	14
3762	10
305	15
15139	17
3	25
19979	14
115	15
33335	12
1059	16
2323	14
1300	19
2100	11
7877	15
1994	19
2337	10
40	15
20379	10
590	12
4467	18
1048	15
41588	25
20106	14
2699	19
188	15
2072	12
4413	20
115	15
325	21
3865	14
12960	15
5325	18
56	10
517	14
22777	15
41939	16
22587	12
3498	15
26961	19
2444	16
5302	10
776	11
1621	15
27575	20
2955	11
880	8
104	15
10462	13
14709	18
12810	25
17457	10
11887	19
842	14
1186	12
5972	12
6672	16
27780	22
625	10
6205	12
3877	20
1804	14
23393	18
13372	18
10961	19
1055	14
11	17
21078	14
208	11
1678	12
2798	12
4609	10
5364	15
5522	18
13388	17
188	14
23939	10
22504	14
25028	14
26834	12
700	18
19288	14
1748	21
4717	12
6687	16
27985	16
4706	25
17603	20
7572	22
12045	18
12188	10
730	15
1183	15
287	18
901	16
4885	16
21538	22
147	11
2249	14
26882	23
123	12
623	16
21743	16
488	12
3976	18
19605	17
17	16
2808	12
6891	16
27903	18
19671	16
28395	22
2029	16
23201	12
7022	13
8508	14
1952	13
3115	14
27951	14
5618	12
1012	13
16424	14
630	17
83	16
1512	18
20994	12
624	14
28828	13
318	12
7227	10
24354	18
14440	11
2300	10
2677	14
2064	13
693	12
3535	17
37	26
249	14
29316	16
22225	13
5569	12
7	20
1346	13
8012	14
29368	14
793	12
4454	10
1032	12
7553	17
30552	13
8768	15
3003	19
203	15
786	14
3200	14
1904	13
3602	18
21504	16
4987	11
6956	11
13723	17
3478	13
13188	19
845	13
1742	13
364	15
2577	10
17167	19
21283	13
7612	20
9488	12
2034	17
443	13
16553	16
32377	12
4628	15
5624	20
24497	12
4832	13
4894	14
1050	16
2407	12
345	16
2915	17
42	14
21644	13
7714	16
3366	17
3378	11
1206	17
3243	13
2950	17
3891	10
1221	9
71	13
23909	13
5246	19
1073	15
2198	11
431	12
2314	18
25631	14
3521	16
4043	16
6525	10
514.882	17
5156	20
9526	10
368	18
14459	16
22430	12
3148	12
423	17
99	13
11880	22
928	16
37233	20
10705	18
25814	17
2464	9
2746	15
7342	20
1417	16
7125	16
1406	16
24249	13
449	16
38362	13
24713	20
24776	13
224	14
8453	9
496	11
535	17
441	17
543	16
39131	17
10430	15
592	26
3393	12
845	21
5603	13
29454	17
261	18
25361	14
7481	17
194	11
431	16
24351	17
5372	17
1285	12
1548	12
1620	16
8594	17
2312	16
13508	18
26035	13
1077	13
5620	17
6246	16
24556	16
2750	10
20876	8
2528	11
21489	16
9481	18
918	12
206	10
572	18
34891	15
398	10
17584	13
1423	16
25933	17
7270	11
16851	13
5282	13
5522	13
5774	16
15008	20
1921	17
8905	15
3129	9
517	17
25125	10
23047	17
33165	11
23943	16
21	17
30859	19
2245	13
17979	17
33472	10
4718	17
1338	14
1909	10
25529	21
35104	13
10831	11
169	10
541	10
26367	12
2698	20
11116	18
25569	22
11249	12
8	17
8915	17
25171	8
3043	10
30258	13
29941	22
11343	11
644	10
25318	11
31864	10
25336	17
24313	15
2812	23
1005	12
1463	10
43337	14
24163	13
1703	15
25674	10
43959	14
29982	18
25669	17
6793	10
438	12
3671	13
530	17
8236	17
25177	11
1401	10
60912	21
42474	17
40478	8
4100	22
5705	17
13541	17
2672	14
8547	17
14878	11
38	13
52	10
591	16
12169	17
15584	23
202	17
41954	8
14	17
33676	17
25279	17
41880	17
45476	17
46146	10
7516	17
46071	17
51426	9
2097	13
11432	17
24745	12
4715	12
5760	23
13557	12
1120	15
1948	15
311	13
5825	17
24882	8
6798	22
11854	17
51550	17
54330	13
2642	10
11033	11
2032	13
1028	17
10432	10
168	8
19930	17
54998	12
575	17
62942	17
16047	11
1579	17
63284	22
36403	17
63407	21
12961	17
64165	16
1416	16
1903	17
65833	16
2092	14
4280	9
4466	20
24848	22
11860	12
5788	27
3649	17
71904	17
25483	15
447	17
80788	17
88	17
9694	16
4052	16
5520	16
8316	17
89267	8
7559	24
12178	24
12234	17
25053	17
90159	15
1866	15
1816	17
25034	11
8472	17
91920	18
100243	17
22	21
68121	25
14757	18
100608	10
14075	18
100743	17
8846	13
2657	23
1509	15
30068	16
39141	11
32921	18
102174	25
15135	10
606	17
18463	18
106422	18
26566	10
18965	16
39192	13
16654	13
213	24
13115	17
32924	20
24852	20
26240	18
108565	18
110445	18
110711	16
39239	18
111685	13
8601	18
26770	25
20361	25
14862	15
7079	18
117917	19
2281	8
1249	19
27	11
10139	18
119253	18
135265	17
10471	23
14102	17
13036	18
26975	25
14872	17
25206	22
12965	17
229	19
1869	18
135394	21
12551	25
15281	15
1208	19
2781	17
43620	18
141308	11
3	18
26709	18
151698	23
40259	19
3809	14
4283	25
9602	17
32931	13
128	25
37055	17
21197	17
25215	20
218	14
9027	18
424	15
8074	19
6772	18
5673	21
68201	15
4026	19
43623	15
2669	26
11130	16
37384	17
13	22
8	17
21203	18
5713	11
906	18
3004	19
151954	13
454	25
15966	20
2804	23
5673	15
4286	11
9497	25
15896	20
838	18
