LNR0:	10
401.0	8
1.0	15
95.0	13
1455.0	21
907.0	8
221.0	14
65.0	13
17114.0	11
4963.0	12
1.0	10
592.0	10
2172.0	10
5574.0	11
0.0	14
364.0	15
2411.0	12
119.0	14
741.0	11
371.0	12
754.0	15
317.0	7
14864.0	19
181.0	18
115.0	17
3.0	11
628.0	13
10067.0	21
331.0	10
9159.0	8
841.0	8
427.0	10
3786.0	9
34.0	11
358.0	7
10.0	12
2888.0	11
962.0	11
228.0	10
736.0	10
28.0	12
389.0	11
509.0	13
174.0	10
851.0	14
13.0	15
1129.0	14
187.0	12
221.0	18
9183.0	10
7195.0	10
2151.0	11
446.0	15
3427.0	15
450.0	10
128.0	18
221.0	10
5619.0	11
3305.0	10
441.0	15
2603.0	12
2454.0	7
0.0	13
2200.0	15
4640.0	13
2912.0	17
2628.0	8
701.0	8
522.0	13
272.0	16
3460.0	13
17701.0	10
2446.0	10
8886.0	12
52.0	10
2754.0	17
1801.0	10
528.0	15
943.0	17
1334.0	12
553.0	11
393.0	8
1391.0	15
655.0	7
0.0	13
4042.0	10
211.0	11
0.0	10
342.0	9
31.0	9
0.0	10
159.0	15
2708.0	12
0.0	10
305.0	11
804.0	14
520.0	8
1039.0	10
7716.0	8
3453.0	11
1882.0	10
315.0	11
1399.0	11
2089.0	11
60.0	12
189.0	11
371.0	13
106.0	11
0.0	7
54.0	12
12.0	10
6673.0	9
1747.0	11
573.0	12
2598.0	18
712.0	8
307.0	10
5889.0	10
1198.0	13
1330.0	14
80.0	17
1180.0	10
5706.0	15
10841.0	11
14956.0	11
1126.0	11
1558.0	9
404.0	12
12117.0	15
794.0	11
157.0	11
3874.0	10
283.0	10
9534.0	16
1896.0	14
153.0	16
1118.0	10
9.0	10
13054.0	10
26.0	21
1114.0	9
1339.0	8
110.0	14
2509.0	13
3704.0	13
3369.0	19
820.0	10
346.0	9
1964.0	14
4920.0	14
16.0	10
977.0	8
19.0	18
5659.0	12
309.0	16
2523.0	10
289.0	13
1772.0	10
7633.0	10
16.0	9
677.0	8
5648.0	8
6182.0	11
13412.0	14
4.0	11
604.0	10
2225.0	10
689.0	11
229.0	14
1271.0	17
2136.0	20
0.0	15
286.0	9
1732.0	10
3001.0	14
24.0	11
706.0	10
838.0	13
270.0	14
2.0	15
0.0	10
188.0	10
964.0	11
2962.0	10
271.0	10
2288.0	8
188.0	8
1216.0	11
2.0	10
2.0	12
47.0	8
814.0	10
18.0	11
1369.0	16
3054.0	14
50.0	21
852.0	10
1358.0	11
161.0	15
745.0	11
124.0	8
167.0	11
384.0	15
7032.0	14
369.0	13
4856.0	13
297.0	8
294.0	14
0.0	12
737.0	14
0.0	12
911.0	13
1293.0	11
2712.0	20
5961.0	12
172.0	12
2.0	10
2146.0	14
288.0	8
7601.0	16
7051.0	17
146.0	11
5.0	7
3.0	10
196.0	8
8.0	8
823.0	15
1224.0	21
2269.0	14
526.0	14
43.0	10
10617.0	8
76.0	16
63.0	8
683.0	12
17.0	6
15.0	18
2099.0	11
921.0	12
434.0	11
798.0	13
102.0	16
890.0	17
68.0	11
568.0	11
9926.0	12
368.0	12
59.0	10
1100.0	11
2.0	8
