LNR0:	6
0.0	6
0.0	12
26.0	11
5.0	14
6.0	14
4.0	8
2.0	10
13.0	11
0.0	12
12.0	18
6.0	6
0.0	10
2.0	11
5.0	7
1.0	20
0.0	8
11.0	14
0.0	12
2.0	10
0.0	14
6.0	20
4.0	15
1.0	9
31.0	9
17.0	7
0.0	9
0.0	7
3.0	6
26.0	12
4.0	10
4.0	10
16.0	10
18.0	15
101.0	10
12.0	11
8.0	17
15.0	15
22.0	14
0.0	8
13.0	6
15.0	13
9.0	19
181.0	15
119.0	18
3.0	11
357.0	21
1114.0	11
158.0	12
195.0	15
58.0	6
0.0	7
3.0	12
0.0	8
1.0	17
0.0	8
8.0	14
0.0	7
0.0	8
51.0	14
122.0	11
0.0	14
443.0	15
365.0	15
745.0	10
76.0	10
654.0	13
214.0	14
2138.0	13
361.0	11
804.0	15
693.0	15
0.0	11
956.0	15
943.0	15
283.0	11
4770.0	13
7657.0	15
450.0	19
290.0	11
35.0	15
10841.0	11
14956.0	11
2962.0	14
2509.0	13
3704.0	13
329.0	15
794.0	11
433.0	11
929.0	11
573.0	11
0.0	11
1399.0	11
1684.0	11
8236.0	11
706.0	11
393.0	11
0.0	11
52.0	11
150.0	14
188.0	11
0.0	15
490.0	11
3005.0	14
826.0	15
233.0	21
907.0	11
4963.0	11
1253.0	15
2708.0	15
2603.0	11
5072.0	21
331.0	15
26.0	8
419.0	11
4969.0	11
311.0	11
962.0	18
890.0	11
9926.0	12
4568.0	15
42.0	11
124.0	11
11.0	10
26.0	10
16.0	9
34.0	10
5595.0	11
216.0	14
23.0	10
331.0	8
138.0	8
194.0	10
163.0	8
231.0	9
2.0	10
163.0	11
228.0	8
31.0	10
348.0	8
167.0	8
125.0	17
25.0	10
384.0	13
428.0	8
46.0	8
114.0	9
249.0	11
205.0	8
63.0	10
270.0	10
227.0	10
211.0	10
299.0	16
24.0	10
211.0	17
13.0	8
187.0	17
11.0	10
308.0	10
181.0	10
2446.0	17
1092.0	10
2997.0	10
5574.0	15
286.0	14
50.0	12
1657.0	14
364.0	12
119.0	13
152.0	12
83.0	11
371.0	8
683.0	10
708.0	10
3207.0	10
14583.0	10
342.0	10
7716.0	7
12.0	7
54.0	8
12.0	11
13412.0	12
289.0	10
2197.0	10
869.0	12
84.0	12
737.0	15
3427.0	13
17114.0	10
72.0	11
628.0	13
1455.0	14
1454.0	15
1129.0	8
307.0	9
404.0	12
12117.0	18
221.0	10
1654.0	21
852.0	12
2138.0	10
1309.0	10
8462.0	10
84.0	10
181.0	10
9.0	8
814.0	10
159.0	10
592.0	10
307.0	10
14439.0	9
9039.0	10
736.0	10
2754.0	9
1964.0	8
294.0	8
3457.0	9
131.0	14
7.0	10
689.0	14
1965.0	8
93.0	10
72.0	11
202.0	8
1275.0	16
676.0	8
878.0	10
1198.0	14
158.0	17
1180.0	11
568.0	14
288.0	14
36.0	16
63.0	16
12.0	11
446.0	11
60.0	10
441.0	10
346.0	10
682.0	10
196.0	10
5889.0	12
309.0	12
315.0	14
520.0	15
79.0	13
4042.0	10
977.0	10
16953.0	8
221.0	8
841.0	8
662.0	8
449.0	8
1156.0	10
7195.0	10
123.0	8
791.0	8
1737.0	9
1339.0	10
7711.0	9
1407.0	8
6182.0	8
7601.0	8
1216.0	11
229.0	9
2950.0	11
0.0	8
4269.0	8
7487.0	10
838.0	8
3453.0	8
3021.0	8
7825.0	8
1911.0	8
5648.0	9
706.0	8
3555.0	8
3243.0	17
68.0	11
328.0	11
350.0	16
1064.0	13
2912.0	17
8912.0	17
17397.0	15
0.0	18
115.0	17
3.0	17
146.0	11
157.0	15
346.0	16
1118.0	12
221.0	16
3054.0	14
187.0	14
16.0	9
1732.0	9
4822.0	14
741.0	11
1612.0	15
210.0	15
317.0	13
297.0	9
37564.0	11
6609.0	12
52.0	11
32.0	13
270.0	15
1224.0	16
21.0	17
2628.0	10
2151.0	10
7633.0	10
9534.0	14
526.0	14
1271.0	18
712.0	14
2.0	12
656.0	10
318.0	10
28.0	10
1100.0	10
401.0	10
535.0	11
161.0	10
41.0	10
265.0	10
851.0	10
1358.0	8
427.0	10
140.0	15
95.0	12
146.0	13
3187.0	13
10067.0	14
153.0	12
368.0	12
2598.0	7
14864.0	8
701.0	8
2342.0	12
765.0	15
655.0	13
1293.0	13
3324.0	17
2136.0	10
233.0	17
1334.0	12
57.0	12
1.0	14
479.0	12
1840.0	12
478.0	12
262.0	13
85.0	9
247.0	14
652.0	16
836.0	9
537.0	10
546.0	12
553.0	16
3654.0	10
434.0	12
17.0	12
172.0	16
7051.0	16
3460.0	16
890.0	9
677.0	13
2577.0	8
110.0	10
5619.0	8
71.0	20
5961.0	8
33.0	8
588.0	8
76.0	8
1039.0	10
289.0	12
434.0	11
798.0	12
189.0	11
371.0	13
106.0	12
389.0	11
509.0	13
174.0	10
101.0	10
494.0	10
5706.0	12
911.0	10
254.0	10
128.0	10
283.0	12
153.0	12
47.0	10
2172.0	10
605.0	10
2225.0	10
229.0	10
2812.0	10
964.0	10
2114.0	10
882.0	10
1393.0	10
4812.0	14
49.0	13
272.0	14
4920.0	14
24.0	10
10617.0	10
3001.0	10
1850.0	10
8886.0	14
65.0	12
1466.0	12
138.0	11
9860.0	11
3305.0	12
1141.0	14
6313.0	11
573.0	11
1558.0	12
3080.0	7
0.0	7
10.0	7
0.0	7
0.0	17
39.0	17
43.0	17
40.0	14
13.0	14
43.0	16
0.0	17
0.0	16
4836.0	17
5.0	18
2099.0	18
9183.0	18
5125.0	8
84.0	14
62.0	12
59.0	16
3.0	12
2.0	15
790.0	16
1.0	16
4.0	15
14.0	15
329.0	10
37.0	13
102.0	10
6673.0	11
482.0	17
10.0	8
1391.0	8
2369.0	10
1760.0	9
1747.0	10
3126.0	8
2131.0	8
3703.0	8
823.0	17
12.0	13
178.0	8
3277.0	10
13054.0	10
3318.0	10
7715.0	10
11717.0	10
9159.0	10
814.0	10
305.0	10
2288.0	10
1601.0	10
542.0	17
20.0	17
7.0	17
10.0	11
2089.0	10
3786.0	10
1014.0	10
2146.0	10
3995.0	16
16.0	10
679.0	11
1139.0	11
358.0	10
51.0	10
207.0	17
21.0	12
110.0	16
22.0	10
28.0	8
1231.0	13
1772.0	14
369.0	12
2888.0	14
3392.0	14
288.0	11
1882.0	12
941.0	11
3874.0	13
3369.0	15
2411.0	10
315.0	11
295.0	13
2200.0	21
2269.0	19
820.0	18
5659.0	13
1330.0	12
1785.0	10
528.0	12
2454.0	13
591.0	11
2712.0	11
1369.0	11
131.0	11
384.0	10
2335.0	12
403.0	12
754.0	17
1801.0	11
2450.0	10
2428.0	10
579.0	11
921.0	11
360.0	16
2523.0	11
555.0	11
1126.0	13
221.0	11
604.0	13
4726.0	16
1896.0	13
4856.0	11
6955.0	13
17701.0	12
3963.0	17
98.0	15
200.0	8
188.0	10
397.0	16
291.0	11
261.0	13
289.0	10
264.0	12
341.0	11
218.0	10
248.0	12
254.0	12
304.0	10
259.0	10
260.0	13
300.0	10
251.0	12
358.0	10
271.0	13
264.0	10
212.0	10
401.0	10
266.0	15
288.0	15
313.0	15
473.0	18
237.0	18
53.0	11
326.0	12
12.0	10
188.0	8
522.0	8
19.0	8
272.059	14
211.0	21
2072.0	15
4640.0	14
80.0	12
