LNR0:	6
0.0	6
0.0	11
5.0	20
0.0	11
6.0	14
6.0	16
35.0	10
36.0	7
1.0	8
11.0	30
13.0	9
17.0	7
3.0	10
4.0	11
8.0	18
4.0	9
7.0	8
13.0	6
1.0	13
9.0	9
8.0	18
550.0	15
119.0	10
15.0	11
357.0	10
2858.0	11
158.0	12
195.0	15
58.0	6
0.0	7
3.0	12
8.0	10
0.0	8
0.0	8
1.0	8
8.0	11
0.0	7
0.0	8
0.0	7
0.0	10
26.0	9
6.0	8
51.0	6
0.0	14
118.0	14
122.0	12
21.0	11
0.0	14
443.0	10
76.0	10
654.0	14
2138.0	15
693.0	11
956.0	11
4770.0	13
7657.0	15
736.0	19
290.0	11
35.0	13
329.0	11
433.0	11
929.0	11
573.0	11
2474.0	15
617.0	15
718.0	11
52.0	11
6293.0	14
188.0	15
490.0	11
3005.0	11
4115.0	15
629.0	11
5072.0	10
8.0	10
1877.0	8
0.0	15
26.0	15
12028.0	8
419.0	15
42.0	11
11.0	15
150.0	11
216.0	14
23.0	10
331.0	8
138.0	8
194.0	8
231.0	9
2.0	10
163.0	8
31.0	8
125.0	17
25.0	10
384.0	13
428.0	8
46.0	10
215.0	8
63.0	10
270.0	10
299.0	16
24.0	17
13.0	17
11.0	10
308.0	10
181.0	17
1092.0	10
3207.0	9
131.0	14
7.0	11
202.0	8
1275.0	8
878.0	14
158.0	16
137.0	8
449.0	8
1156.0	8
1737.0	9
1407.0	8
3021.0	11
350.0	16
1064.0	15
0.0	9
4822.0	15
210.0	12
146.0	10
101.0	10
494.0	10
882.0	14
49.0	12
1466.0	12
138.0	17
39.0	17
27.0	17
43.0	17
40.0	16
0.0	17
0.0	16
4836.0	17
5.0	15
14.0	15
329.0	17
10.0	10
1760.0	10
3126.0	8
2131.0	8
3703.0	17
12.0	8
3277.0	17
20.0	17
7.0	17
10.0	16
16.0	17
21.0	12
110.0	16
22.0	10
28.0	8
