LNR0:	18
24.0	18
10.0	13
0.0	8
6.0	19
77.0	11
29.0	20
136.0	15
9.0	12
44.0	21
50.0	9
15.0	9
44.0	8
5.0	19
9.0	21
4.0	19
5.0	13
55.0	11
23.0	14
0.0	18
15.0	8
10.0	10
164.0	8
146.0	8
28.0	8
53.0	13
22.0	13
229.0	8
220.0	8
98.0	9
337.0	10
190.0	8
5.0	8
484.0	13
225.0	10
205.0	8
18.0	8
1.0	8
18.0	9
111.0	13
91.0	10
236.0	8
603.0	8
696.0	8
901.0	10
822.0	8
143.0	8
971.0	10
262.0	10
290.0	10
270.0	8
24.0	9
476.0	9
11.0	9
258.0	10
205.0	8
91.0	10
282.0	9
343.0	8
735.0	8
790.0	8
44.0	8
790.0	8
417.0	10
209.0	7
242.0	8
247.0	8
215.0	8
495.0	8
50.0	10
504.0	8
800.0	10
209.0	10
206.0	10
225.0	8
101.0	9
209.0	10
254.0	8
677.0	15
27.0	10
196.0	10
133.0	8
103.0	8
23.0	10
278.0	8
95.0	14
2.0	8
111.0	8
131.0	8
146.0	9
239.0	9
187.0	11
199.0	15
248.0	8
10.0	8
104.0	8
773.0	7
52.0	20
15.0	14
104.0	11
233.0	11
599.0	14
44.0	11
79.0	14
96.0	12
96.0	11
91.0	15
202.0	14
155.0	15
52.0	11
105.0	15
103.0	15
63.0	21
0.0	15
22.0	15
147.0	15
256.0	12
58.0	15
15.0	18
24.0	7
73.0	6
0.0	15
10.0	18
19.0	19
41.0	10
87.0	11
27.0	11
73.0	11
62.0	14
94.0	21
85.0	11
57.0	15
91.0	13
152.0	15
101.0	15
2.0	14
71.0	12
204.0	15
17.0	15
156.0	21
183.0	17
182.0	15
78.0	14
213.0	15
332.0	20
85.0	20
9.0	14
83.0	11
6.0	19
98.0	15
210.0	15
79.0	19
218.0	21
182.0	16
191.0	11
346.0	17
65.0	19
36.0	15
11.0	15
69.0	20
558.0	15
21.0	19
134.0	14
72.0	15
231.0	15
164.0	21
71.0	21
91.0	15
149.0	21
128.0	15
26.0	21
29.0	14
78.0	15
51.0	20
232.0	29
82.0	27
122.0	14
51.0	19
134.0	11
97.0	21
157.0	19
94.0	11
45.0	11
131.0	21
62.0	21
63.0	21
39.0	21
178.0	14
104.0	13
321.0	11
81.0	8
73.0	15
125.0	11
170.0	22
33.0	15
13.0	15
64.0	15
53.0	11
119.0	11
0.0	11
91.0	15
182.0	15
79.0	15
37.0	12
3.0	15
78.0	15
100.0	17
190.0	14
102.0	15
42.0	14
145.0	15
191.0	15
22.0	12
49.0	15
169.0	15
82.0	29
32.0	11
140.0	11
52.0	21
259.0	21
11.0	17
60.0	15
10.0	15
1.0	15
83.0	16
51.0	14
46.0	21
38.0	11
284.0	17
76.0	15
19.0	15
65.0	15
219.0	13
273.0	15
87.0	11
47.0	15
250.0	8
54.0	15
76.0	13
595.0	13
117.0	11
72.0	15
16.0	13
40.0	14
71.0	12
102.0	21
123.0	30
3.0	24
22.0	10
33825.0	10
293.0	12
8.0	16
68.0	14
23.0	8
147.0	15
23.0	20
21.0	14
58.0	10
33.0	8
206.0	8
95.0	11
7.0	8
60.0	8
40.0	8
72.0	13
0.0	13
32.0	16
12.0	16
6.0	11
79.0	12
9.0	12
20.0	18
8.0	11
86.0	10
20.0	11
0.0	11
20.0	19
49.0	8
599.0	8
40.0	8
9.0	8
88.0	8
1.0	8
859.0	8
167.0	10
181.0	12
226.0	8
876.0	8
965.0	8
996.0	8
30.0	9
360.0	11
230.0	8
73.0	8
24.0	8
54.0	8
267.0	10
325.0	12
229.0	10
205.0	9
10.0	8
294.0	8
664.0	8
921.0	8
8.0	12
271.0	8
262.0	9
258.0	12
259.0	8
614.0	9
301.0	8
962.0	10
812.0	10
429.0	10
227.0	8
959.0	8
745.0	8
704.0	10
98.0	10
63.0	8
74.0	8
533.0	8
722.0	10
292.0	10
254.0	8
528.0	10
209.0	8
143.0	8
631.0	10
221.0	8
679.0	10
48.0	10
311.0	8
531.0	10
232.0	10
207.0	11
228.0	8
726.0	8
513.0	8
620.0	9
218.0	20
55.0	20
54.0	20
68.0	15
83.0	15
0.0	15
93.0	13
2.0	17
22.0	11
0.0	15
0.0	15
181.0	15
135.0	11
180.0	11
36.0	13
57.0	15
132.0	19
3.0	15
115.0	11
139.0	14
130.0	10
144.0	10
100.0	11
52.0	17
42.0	14
97.0	10
10.0	13
74.0	15
173.0	15
62.0	21
278.0	15
77.0	15
37.0	21
81.0	15
132.0	21
84.0	21
105.0	14
87.0	13
10.0	20
47.0	30
35.0	12
192.0	13
74.0	11
77.0	11
321.0	15
55.0	14
88.0	15
66.0	13
68.0	11
4.0	13
22.0	11
64.0	14
42.0	19
84.0	11
67.0	11
38.0	13
135.0	12
38.0	12
65.0	14
85.0	19
17.0	13
73.0	11
69.0	21
48.0	13
72.0	14
13.0	14
78.0	13
157.0	14
116.0	11
82.0	13
124.0	13
64.0	8
29.0	14
44.0	11
163.0	11
161.0	11
62.0	14
67.0	15
184.0	11
239.0	21
8.0	15
121.0	21
28.0	15
24.0	11
291.0	16
14.0	17
72.0	11
158.0	15
7.0	18
95.0	19
33.0	15
260.0	15
16.0	15
40.0	11
168.0	15
59.0	14
223.0	11
74.0	15
0.0	10
18165.0	11
